"Bcells" "CAFs" "CD4_Tcells" "CD8_Tcells" "Endothelial" "Macrophages" "NKcells" "otherCells"
"GTEX.145LS.0011.R6b.SM.5PNWL" 0.585563531694253 0.00975546900661334 0.0812341472753117 0.000121815650660203 0.0462051306623508 0.00083240799534028 0.27628747835949 1.93559802231315e-08
"GTEX.145LU.0011.R6a.SM.5S2V6" 0.832080675821721 0.0124514044673955 0.000116831402741499 0.00390974662681212 0.0906593488424342 0.0024253384919526 0.0583566504037326 3.94321074254517e-09
"GTEX.145MH.0011.R6a.SM.5PNZ7" 0.692749651946596 0.00358795143438289 3.77014237978917e-05 1.31583214061158e-07 0.00547739394452004 0.00227084617231376 0.295876317783438 5.7117379615404e-09
"GTEX.145MI.0011.R6a.SM.5PNZA" 0.361302578361259 0.00338512074127612 2.1323852363514e-07 0.000221517420285007 0.229484968142095 0.00522246900989447 0.183793725020401 0.216589408066264
"GTEX.147F4.0011.R6b.SM.5S2UP" 0.650607085394327 0.00315457633372817 7.52647639076022e-05 0.112956243898997 7.30609371818465e-05 0.00345225370211068 0.229665890539139 1.5624430609307e-05
"GTEX.147GR.0011.R6b.SM.5S2RO" 0.811082943157566 0.00929284909773505 7.60970989179861e-06 0.00026412064499118 0.0504853071650094 0.00208012670404415 0.126787041890614 1.63014831240007e-09
"GTEX.14ABY.0011.R6a.SM.5PNWR" 0.595984771396802 0.00834265980143259 0.0139146290313248 1.29378953980412e-06 0.0350825794171127 0.000688968102644593 0.345985070948007 2.75131369120344e-08
"GTEX.14ASI.0011.R6a.SM.5S2UZ" 0.368893953753652 0.0166252324689661 0.0495636983822269 0.0752655502912796 0.078031438804448 0.000323102830812277 0.411297022533622 9.34993002360661e-10
"GTEX.14BIM.0011.R6b.SM.5S2VB" 0.258820968568145 0.0101978623519308 1.80881337769207e-06 0.387348168914114 0.0320976304279855 0.00347640915204783 0.308057125798557 2.59738422270004e-08
"GTEX.14BIN.0011.R6a.SM.5S2RH" 0.373707234131182 0.0122331199801005 8.52739762087214e-05 0.313812861834917 0.01856676787029 2.37163018941967e-05 0.281530892503933 4.01334014743852e-05
"GTEX.N7MS.0011.R6a.SM.2HMJ4" 0.624315683640348 0.00734099546606288 0.0236351875275728 0.0113612315440604 0.0421360366137425 0.000856126467144221 0.290354715834755 2.29063142062378e-08
"GTEX.N7MT.0011.R6a.SM.2I3G3" 0.321362337254455 0.00913639593802688 0.323988291401109 2.64027684552106e-07 0.126384480201708 0.00337363543708584 0.215754568683733 2.70561967713369e-08
"GTEX.NL3H.0011.R6a.SM.2I3G8" 0.470427266860457 0.00763214663407924 0.135007102775359 0.102367198482549 0.00222739418378939 2.89047966584231e-07 0.282338589039812 1.29759877426247e-08
"GTEX.NL4W.0011.R6a.SM.2I3GA" 0.766557065333672 0.00845282744461569 0.00184267297341294 0.0185514598267758 0.110188977188322 0.00453268308082046 0.0898741732360876 1.4091629423864e-07
"GTEX.NPJ7.0011.R6a.SM.2I3G7" 0.440247852562517 0.00768403243085653 6.74953603398144e-05 0.124872819462559 0.180379671789379 0.00194588333726909 0.244799448609065 2.7964480146983e-06
"GTEX.NPJ8.0011.R6a.SM.2HMKB" 0.234692137374668 0.00978402926386951 1.57204063433309e-05 0.242007703856829 0.154522703391578 0.00244963606487859 0.356528059374563 1.02672692253457e-08
"GTEX.PWO3.0011.R6A.SM.2I5F3" 0.631035723515181 0.00782426499498128 1.95912015091661e-07 0.000135335317949059 0.17517060672571 0.0121579380459515 0.17367590193593 3.35522820726744e-08
"GTEX.Q2AG.0011.R6A.SM.2HML7" 0.635306358744522 0.00508287558044673 9.77505980144955e-07 4.52998298007761e-07 0.0913645374686318 0.000851404061710555 0.267393235519561 1.58120850152074e-07
"GTEX.QDT8.0011.R6A.SM.32PKI" 0.652186652648747 0.00474859286304602 9.67128911880502e-07 0.000427365755141894 0.10654999238158 0.00139993576647024 0.234686490335819 3.12028435381309e-09
"GTEX.QMR6.0011.R6A.SM.32PKP" 0.0934001667473494 0.00699252487056568 0.328572365565141 3.48258486517358e-05 0.113312348037391 3.47382943478831e-09 0.457687759909516 5.54755579257577e-09
"GTEX.QVJO.0011.R6A.SM.2S1QN" 0.661293390973657 0.00693460279135181 0.0176289589502188 0.006945043362734 0.0770125466529143 0.000936009030725181 0.229249432227801 1.60105977323137e-08
"GTEX.QVUS.0011.R6A.SM.3GACX" 0.562514783280796 0.00483437641683088 3.30648954801074e-05 0.00682538922260829 0.157442576301941 0.0067945744809548 0.261544479136037 1.07562653522834e-05
"GTEX.R55E.0011.R6A.SM.2TC5T" 0.594082353342617 0.0040458834243363 6.6963654673621e-07 0.044996590553063 0.0805325591723359 0.00337574068852167 0.272966127686128 7.5496451196803e-08
"GTEX.R55F.0011.R6A.SM.2TF4L" 0.392941729517147 0.00949844240761595 6.01032116359899e-05 0.308867298280454 0.0511153752179674 0.00291805097663251 0.234598893636418 1.06752129379136e-07
"GTEX.RU72.0011.R6A.SM.2TF71" 0.612515675384104 0.00717495574605761 1.21424911846872e-07 2.53842533218218e-08 0.135459416796648 0.00262446238661348 0.242225315147569 2.77298428527319e-08
"GTEX.S7PM.0011.R6A.SM.3NM8F" 0.471012960025052 0.0067792947508967 1.03588483991312e-07 0.0489875030167385 0.178282728139035 0.00463390020043297 0.290302650258616 8.60020746051307e-07
"GTEX.S7SE.0011.R6A.SM.2XCD9" 0.197092283395258 0.00577739970735742 0.0929146850217349 0.169165694023756 0.0375480606327134 0.00048186943777746 0.497019954290327 5.34910749207814e-08
"GTEX.T2IS.0011.R6A.SM.32QP2" 0.781758846950773 0.00599552750459488 1.7708519253044e-07 0.000365140138238777 0.0246917558178874 0.00155034561055106 0.185637606357735 6.00535027201453e-07
"GTEX.T5JC.0011.R6A.SM.5SI89" 0.685920734978436 0.0078519700956735 0.000116251528545818 0.00427293573851498 0.0738814770837671 0.00599858056735591 0.221929436847989 2.8613159717008e-05
"GTEX.T6MN.0011.R6A.SM.32QP8" 0.718162601850076 0.00560402420087578 0.022773179129721 2.98988169016615e-06 4.67185283181944e-06 0.000452714747546354 0.252997641047792 2.17728946772295e-06
"GTEX.TSE9.0011.R6A.SM.3DB7L" 0.677497441101016 0.0085664628583079 0.00265988813931072 1.1203058780003e-06 0.0384177348895992 0.00144990583546173 0.271407379591796 6.72786303853064e-08
"GTEX.UTHO.0011.R6A.SM.3GIJW" 0.72173451189016 0.00801942800837233 0.0213573392405659 2.84285243930328e-05 0.0425257097358086 0.000334002756561777 0.206000547608843 3.22352946407298e-08
"GTEX.WHSE.0011.R6A.SM.3P5ZP" 0.689982494810733 0.00629849302723443 1.3387910051835e-05 0.00090712303519259 0.0713339523801626 0.00454123753651177 0.226916846496074 6.46480404008024e-06
"GTEX.WL46.0011.R6A.SM.3LK6X" 0.744844651216726 0.00753491224771223 7.25615601037292e-06 0.00818607645305065 0.110722544233739 0.00154470920640347 0.127156489283597 3.36120276106492e-06
"GTEX.WVLH.0011.R6A.SM.3MJFZ" 0.314555890136845 0.008790821145371 0.291906975373904 5.14243391010542e-07 0.10872798599679 0.00162452955329962 0.274393048372459 2.35177939952898e-07
"GTEX.WWYW.0011.R6A.SM.3NB3G" 0.508839154794456 0.00703780801783055 5.94893562104476e-05 0.232206611472823 0.0320599189902731 0.00130463876128869 0.218467156543561 2.5222063556122e-05
"GTEX.WZTO.0011.R6B.SM.4E3J6" 0.605245413589748 0.0106681043265868 5.52926951497314e-07 0.0395550571904978 0.0451304097749199 0.000974850170411091 0.298425608230875 3.7900101160534e-09
"GTEX.X261.0011.R6B.SM.4E3J8" 0.22222663025253 0.00807440833059246 3.10973476854371e-08 0.0995027521496778 0.235746396545354 0.00466436880279029 0.206794633259343 0.222990779562364
"GTEX.X4XX.0011.R6B.SM.46MWP" 0.21612582287919 0.0100679308405759 0.204774962027592 2.42762266341466e-05 0.040626282833934 0.00237627679062756 0.526004389893476 5.85079701452395e-08
"GTEX.X585.0011.R6A.SM.46MVJ" 0.638834248600464 0.011287456056432 0.0315676877326886 0.00141758117034949 0.138406775381627 0.00819244496554925 0.170293792316369 1.37765200694913e-08
"GTEX.XLM4.0011.R6A.SM.4AT4B" 0.126589744556476 0.0109545186069127 0.000743809753227357 0.375292608346448 0.0704427873818119 0.000449008653054479 0.415527483486754 3.9215315497239e-08
"GTEX.XMD1.0011.R6A.SM.4AT5K" 0.259865458306557 0.0133725865162287 0.0060009761440104 0.200146918554158 0.201221972394161 0.00263397808733413 0.316758107985451 2.01209938412026e-09
"GTEX.XOTO.0011.R6B.SM.4B65X" 0.295431717515331 0.00657086175836104 8.01622285461683e-06 0.228241422269924 0.121038798196738 0.00214572749874834 0.346563420216074 3.63219688418798e-08
"GTEX.Y8DK.0011.R6A.SM.4V6EG" 0.229816037426448 0.00958622853942387 0.0595082050988688 0.415598203562494 0.0502989072604276 0.00150870434668778 0.23368368814766 2.56179900967275e-08
"GTEX.YFC4.0011.R6b.SM.4V6E1" 0.680253272834336 0.0033273568134583 1.35889860810952e-08 2.33758726348685e-06 0.123770651757736 0.00229709234783973 0.115084670660351 0.0752646044100291
"GTEX.YJ89.0011.R6a.SM.4V6GN" 0.717228387726309 0.00546470198185568 1.33366041781621e-05 1.40774641457405e-05 0.0556417669220256 0.00103225603983245 0.22059636868012 9.10458153355002e-06
"GTEX.Z93S.0011.R6b.SM.4RGNJ" 0.427616405719577 0.00720322031474256 0.0403262287580196 0.00306562528707085 0.00147061727098002 0.000681436169737087 0.519636391192182 7.52876909888206e-08
"GTEX.ZAB4.0011.R6a.SM.4SOKD" 0.596553781978509 0.00522386622702212 2.36157268713904e-07 0.0144907912025973 0.214945927905554 0.00207977517323642 0.166705443298378 1.78057434479799e-07
"GTEX.ZDXO.0011.R6a.SM.4WWCT" 0.662442022025777 0.00879049496523539 0.00982270290217716 7.57156473683747e-06 0.0562236129082994 0.00197474162971912 0.260738831152057 2.28519979520922e-08
"GTEX.ZE7O.0011.R6a.SM.57WCI" 0.787583957495502 0.0178133385251348 0.00343111047062462 6.55546400744792e-06 0.0553775813568659 0.00135713769868458 0.134430235174603 8.38145772254556e-08
"GTEX.ZE9C.0011.R6a.SM.4WWCW" 0.724424069966335 0.00797691645397075 3.55170145761703e-05 6.57243438273913e-05 0.0593210272928019 0.00371586712550532 0.204460874314238 3.48874545303835e-09
"GTEX.ZUA1.0011.R6b.SM.4YCDD" 0.262735012709406 0.00270379979460525 3.12958310210304e-07 0.11588792804311 0.131240353113687 0.00361261205029281 0.102626208857081 0.381193772473508
"GTEX.ZV68.0011.R6a.SM.51MSR" 0.749893803604421 0.00464828345592774 6.14136931462231e-08 1.2743640218189e-08 0.0451981345149017 0.00454144970672799 0.195718219877385 3.46833027557409e-08
"GTEX.ZVT3.0011.R6a.SM.51MSU" 0.636759915885267 0.00641787635578786 0.000818492430888408 5.41141849311042e-07 0.169069136357125 0.00575108145129107 0.181182723881746 2.32496044896557e-07
"GTEX.ZVZQ.0011.R6b.SM.57WAY" 0.640326397015678 0.00800646011633385 0.157483176637758 0.0680599927951992 0.0330949420998605 0.00127289869667836 0.0917561247010724 7.93741938144295e-09
"GTEX.ZXG5.0011.R6a.SM.57WBZ" 0.647875691033055 0.0101781424857164 0.0122708267672144 0.00167191511029137 0.0610101874003969 0.00100253569719845 0.265990617072373 8.44337548048219e-08
"GTEX.11GSP.0011.R7b.SM.57WC3" 0.630595772374478 0.00700669488480961 2.09907289320177e-05 0.0429258551666127 0.0557425201616378 0.00312068919076537 0.260587475532169 1.96059545470103e-09
"GTEX.11NV4.0011.R7a.SM.57WDH" 0.399287159114159 0.00804512874954284 4.71706873175813e-05 0.12508626404888 0.0624127173467205 0.00201163894307705 0.403078028545436 3.18925648671304e-05
"GTEX.11OF3.0011.R7a.SM.57WCG" 0.505868015609028 0.00770345617479613 3.37901153834649e-07 0.0971028968958335 0.0879878611493185 0.00163547973846199 0.299701880046511 7.24848969733872e-08
"GTEX.11WQC.0011.R7b.SM.5BC7A" 0.417579364740783 0.0069456093968542 9.25545902028749e-08 0.132494109469357 0.199495932328077 0.00266705049574088 0.240817132152624 7.08861974027663e-07
"GTEX.12WSA.0011.R7b.SM.5GU5U" 0.695145820844482 0.00795227200732187 9.37736980821712e-08 0.00128766322950617 0.0965621885989488 0.000422678491296811 0.198629221069751 6.19849954384335e-08
"GTEX.12WSB.0011.R7b.SM.5GU6V" 0.703354062464538 0.00269562749964461 2.57753908818126e-07 0.0052695309669815 0.00565896239001006 0.00973070327399179 0.273283613980921 7.24167000423263e-06
"GTEX.12WSC.0011.R7b.SM.5LU9L" 0.698914122610582 0.00660063045130552 1.04569701360872e-05 5.99887891923653e-07 0.060475389224309 0.00202920294160017 0.231969595268038 2.64613723273594e-09
"GTEX.12WSD.0011.R7b.SM.5PNWE" 0.43706546926275 0.00729157713337975 3.43299922647784e-07 0.135979077243137 0.0899180976958602 0.000980423851318646 0.328765010070344 1.44328792223636e-09
"GTEX.12WSE.0011.R7a.SM.5PNWF" 0.420040877636778 0.0056557374151653 3.57943542047322e-05 2.18363730007937e-05 0.0868010372336264 0.00232963966580342 0.274110217331289 0.211004859990133
"GTEX.12WSF.0011.R7b.SM.5HL99" 0.737032770876186 0.0108014689769027 1.62422264347716e-06 0.0324940135105764 0.135409225336197 0.00448361437562543 0.0797772774104847 5.2913838573166e-09
"GTEX.12WSI.0011.R7b.SM.5GU78" 0.550600353043973 0.00670276013906419 6.75110141043458e-07 0.023698302134597 0.00408347804142469 0.0011988441522733 0.413715539997042 4.73814854258507e-08
"GTEX.12WSM.0011.R7b.SM.5EGLD" 0.7242345006015 0.00642015580856502 0.01917512993546 0.000386927989489135 0.0767822891931037 0.00626307833728508 0.166577380202833 0.000160537931763689
"GTEX.12ZZW.0011.R7a.SM.5DUWC" 0.478359080921149 0.00648567058781474 4.1069249582221e-07 0.278791641161758 0.0693939346034202 0.0023707822595256 0.164598448502964 3.12708740253936e-08
"GTEX.12ZZX.0011.R7b.SM.5DUVV" 0.487424064639774 0.00731392916004905 2.23575255645694e-07 0.0366572734647638 0.169348994351811 0.00195855328850118 0.297296673491064 2.88028781623859e-07
"GTEX.12ZZY.0011.R7a.SM.5EGLB" 0.643586823568435 0.00607810619523048 5.82981090724176e-07 0.00843232610653557 0.148057035455111 0.00191581112110982 0.191929308390871 6.18161640688261e-09
"GTEX.12ZZZ.0011.R7b.SM.5EGLE" 0.0714148324098674 0.00682716171087868 0.000110529843431789 0.379435010967207 0.108570934449618 0.001602635777648 0.432038886602273 8.2390755648235e-09
"GTEX.13112.0011.R7b.SM.5DUVW" 0.575791363244901 0.00801873471348115 0.00798105302646337 0.175585527020321 0.0909514944698296 0.00211488491496798 0.13955693773887 4.87116634107927e-09
"GTEX.1313W.0011.R7b.SM.5DUWL" 0.26760737659736 0.00376498150606629 0.0688921539598534 0.24237883656909 0.0992985572286351 0.00129747374172232 0.316760606884976 1.3512297474796e-08
"GTEX.131YS.0011.R7a.SM.5IJDA" 0.646753549629191 0.00674740283272142 6.12609430820097e-07 0.134292294958008 0.0464329144745547 0.00158237409781308 0.164190841092211 1.03060697403904e-08
"GTEX.132Q8.0011.R7b.SM.5N9F1" 0.610586714424123 0.00761096401951407 0.0279531640113047 0.00546481143261887 0.178962153938058 0.00757194824576967 0.161850162557784 8.13708273709424e-08
"GTEX.139TS.0011.R7a.SM.5K7X7" 0.287443142138272 0.00580614986309171 5.1257938862176e-08 0.0178549395749759 0.163351631974199 0.00568360787054643 0.235877698859444 0.283982778461532
"GTEX.139TT.0011.R7b.SM.5J2MN" 0.357029023914707 0.00738010606309745 0.000185718405191273 0.128990221878521 0.103857448264613 0.00210278306582516 0.400408662782956 4.60356250883936e-05
"GTEX.13CF2.0011.R7b.SM.5K7UV" 0.584394845842925 0.00420484407058159 2.16647362786671e-08 8.9567065781775e-07 0.0379757839362949 0.00601876413372076 0.152216186410939 0.215188658270145
"GTEX.13CZV.0011.R7b.SM.5LZXH" 0.504368679108264 0.00563278960142401 7.50688392509483e-08 4.56024289285772e-06 0.194141220376851 0.00390925068598026 0.196953918353273 0.0949895065624752
"GTEX.13FHO.0011.R7b.SM.5LZXD" 0.169159041314322 0.00631923832006829 1.86137119676561e-06 0.212685397758726 0.239417452101232 0.000565236200058667 0.371851765436258 7.49813786195215e-09
"GTEX.13FHP.0011.R7b.SM.5LZYI" 0.520228085718588 0.00767972665917207 8.80693722043656e-08 0.0329225431489149 0.157813183421188 0.00492627202182943 0.170250797532478 0.106179303428457
"GTEX.13FLV.0011.R7b.SM.5K7WW" 0.655544719321301 0.00816207903509598 0.000103187307830726 0.0359186555953158 0.0965373556323642 0.00285632018200463 0.200876462834397 1.2200916907636e-06
"GTEX.13FLW.0011.R7b.SM.5L3EZ" 0.220871241485992 0.00691974120605196 7.324893134097e-06 0.344367257165493 0.135777600472663 0.00230988133146777 0.289746855686408 9.77587895871924e-08
"GTEX.13FXS.0011.R7a.SM.5L3FC" 0.654121353470342 0.00780230432521351 0.000262354050777581 0.0109095866382658 0.11578999394123 0.00187604312141294 0.209238339444283 2.50084742474672e-08
"GTEX.13G51.0011.R7b.SM.5LZXG" 0.465962183762491 0.00600452076932779 0.0772473037305605 0.0520120686310659 0.0736619302107696 0.000498209593545382 0.324613777868283 5.43395682704607e-09
"GTEX.13JUV.0011.R7b.SM.5LZZG" 0.456645292973039 0.00397825997323186 1.25002671548836e-07 0.0377575766348747 0.205528302850071 0.0075782414185821 0.16796155126631 0.120550649881219
"GTEX.13JVG.0011.R7b.SM.5MR3Q" 0.715107877923939 0.00878793898230578 7.40718411291553e-08 4.99351399318636e-07 0.14477830258402 0.00172601071714496 0.129588317336633 1.09790327165232e-05
"GTEX.13N1W.0011.R7b.SM.5MR4F" 0.59805431264914 0.0078458198704666 0.000326176430536796 0.0589530031616065 0.0339575094315342 0.00734822015472729 0.293514958290781 1.12075312882622e-11
"GTEX.13N2G.0011.R7a.SM.5MR42" 0.284948066790092 0.00472221259197464 5.19982968511194e-10 0.116614998358826 0.20550822230534 0.00572751161004758 0.0563712982628312 0.326107689560906
"GTEX.13NYB.0011.R7a.SM.5MR5D" 0.487307995399536 0.00702408528079213 0.000319024627570332 0.139581491376855 0.160345723738923 0.0015314391192465 0.203890188671753 5.17853233771996e-08
"GTEX.13O3O.0011.R7b.SM.5P9GZ" 0.467247359418731 0.0084544397581962 1.06047294985364e-08 0.164448613113677 0.105044423998928 0.00213899699834799 0.252666103370422 5.27369683719489e-08
"GTEX.13O3Q.0011.R7a.SM.5KM38" 0.55078438514791 0.00743302632608434 4.51355101803757e-07 5.5690056744622e-05 0.0708707827246319 0.000839682443591346 0.370015908883151 7.30627858980441e-08
"GTEX.13OVJ.0011.R7a.SM.5L3G1" 0.265618896026917 0.00541659139474447 3.91419675506746e-07 3.02106918832884e-07 0.366839891842669 0.00313548728381688 0.192363309340787 0.166625130584471
"GTEX.13OVL.0011.R7a.SM.5P9GW" 0.166116550214845 0.0058871718900558 8.44004642359425e-09 0.0970988780454601 0.272498146971967 0.0046478363124002 0.192107292045724 0.261644116079502
"GTEX.13OW5.0011.R7a.SM.5O9C9" 0.686072550709332 0.00881260231412684 0.000100692655078933 7.98084216864313e-07 0.162615070418144 0.00447458110135271 0.13782488823504 9.88164827089486e-05
"GTEX.13OW6.0011.R7b.SM.5L3H4" 0.447375062523036 0.00831589065583657 0.000371010711143187 0.00562811236899042 0.171461658558152 0.000702999235671285 0.366064096567588 8.11693795812608e-05
"GTEX.13OW8.0011.R7a.SM.5L3FP" 0.64953304120292 0.00619573958931252 0.000110611958751962 0.000139832569572794 0.165494147965582 0.000389988355685939 0.178084511731206 5.21266269690156e-05
"GTEX.13PVQ.0011.R7a.SM.5L3G3" 0.639023986096107 0.00703501925369585 2.74577503282684e-05 0.0277768240594475 0.156265216616003 0.00380712637940681 0.166064329078514 4.07664979030462e-08
"GTEX.13QJC.0011.R7b.SM.5PNUM" 0.30512807039129 0.00465377211001673 5.10500010039219e-07 0.0736528462952719 0.274127118977646 0.00408356859485085 0.185288288098643 0.153065825032271
"GTEX.13RTJ.0011.R7b.SM.5P9JS" 0.29365011872348 0.00886265937227256 2.28527947471846e-06 0.224545266651918 0.179411665262539 0.000901716956347795 0.292626205762856 8.19911120833706e-08
"GTEX.13S7M.0011.R7a.SM.5O9DK" 0.326410398200748 0.00930628753731458 0.000151529487056792 0.261550257850985 0.138175009774955 0.00188895830278187 0.262517558037907 8.0825227364615e-10
"GTEX.13VXU.0011.R7b.SM.5SI72" 0.555545531568955 0.00743433916430187 0.117813784485619 0.00035873431990979 0.119950679313511 0.00135630827272563 0.197540590662508 3.221246940868e-08
"GTEX.13X6I.0011.R7b.SM.5PNWP" 0.41464460454183 0.00707610932144691 0.000969824050286687 5.31299379200749e-06 0.261189266533293 0.00189638480488374 0.314218431897651 6.58568162592008e-08
"GTEX.13X6J.0011.R7b.SM.5PNUC" 0.452450593956357 0.00539471121454727 4.25695898771315e-06 0.133716306083964 0.0697708519770668 0.00135357020567125 0.337309698050558 1.15528481000756e-08
"GTEX.13X6K.0011.R7b.SM.5P9K7" 0.264403340604063 0.00677849256087459 0.000197866844255957 0.339542828118189 0.164248252925827 0.00173770883214691 0.223057116068747 3.43940458955391e-05
"GTEX.1445S.0011.R7b.SM.5PNUG" 0.667780857588885 0.00660996003678681 4.66477748167111e-07 8.45205426167833e-07 0.149827922541242 0.00314853115179979 0.17263067535612 7.41641991868322e-07
"GTEX.144GL.0011.R7b.SM.5P9HX" 0.562825975389734 0.0115440943574557 3.31824687264971e-06 0.0289543376819867 0.222839496252736 0.00258024181232408 0.171252467989519 6.82693718823377e-08
"GTEX.144GO.0011.R7b.SM.5S2TT" 0.408460022684109 0.00487086386198254 1.25847964825278e-06 0.000111972506420204 0.158339327760151 0.00176201101784625 0.193726338086746 0.232728205603096
"GTEX.145LS.0011.R7a.SM.5PNWM" 0.487276670368263 0.00742931765079348 0.016681513736471 0.000932165238781308 0.145815697217678 0.00121971447537486 0.340644895103577 2.62090618993014e-08
"GTEX.145MG.0011.R7b.SM.5P9JY" 0.392997878718358 0.0093253028480748 0.000143702266768809 0.151310113364293 0.131793356991638 0.00256547339533271 0.311831201576042 3.29708394927822e-05
"GTEX.145MH.0011.R7a.SM.5PNWH" 0.0774159052789301 0.00472404361289122 0.000247825311067451 0.450421646834139 0.107142421509897 0.00174025151628575 0.358171033589342 0.000136872347447522
"GTEX.147GR.0011.R7a.SM.5S2RP" 0.565184929394614 0.00671090340860681 9.92440666820096e-08 0.0267102776687917 0.132441081372166 0.00396344391076595 0.196092983665579 0.0688962813354103
"GTEX.14ABY.0011.R7b.SM.5PNWS" 0.742162228827367 0.00647596482010737 0.000108308112848103 0.000108494894074755 0.0868708634739817 0.00196221082779795 0.16226389403942 4.80350044028871e-05
"GTEX.14BIN.0011.R7b.SM.5S2RI" 0.382725507714817 0.00944331356658026 0.0151761404805186 0.0950746190453043 0.185710697299379 0.0013822757786525 0.310487244767121 2.01347627203382e-07
"GTEX.N7MS.0011.R7a.SM.2HMKN" 0.588162292317593 0.00568271159770465 1.79216644234987e-07 0.00757228638999244 0.139798348343771 0.00194370033767693 0.256840395125192 8.66714256211598e-08
"GTEX.N7MT.0011.R7a.SM.2I3FZ" 0.606115223650056 0.00960580768927756 3.20907851959179e-08 0.00539908811460052 0.188636822736698 0.00184445686032532 0.188395288058644 3.28079961310621e-06
"GTEX.NL3H.0011.R7a.SM.2I3G5" 0.516651739155883 0.00559352695293531 8.40413931221267e-09 0.00165267654079194 0.138443298310479 0.00246369442289534 0.22189794635592 0.113297109856957
"GTEX.NPJ8.0011.R7a.SM.2HMJV" 0.434683107891214 0.00418832236007741 0.00012149086396849 3.58728585791434e-07 0.377796436469476 0.000124156076934208 0.183086122778689 4.83105507522989e-09
"GTEX.OHPN.0011.R7A.SM.2I5FI" 0.393753864339965 0.00679364821610839 0.00188736997219856 7.56111635164737e-06 0.398969535740962 0.00922789578917154 0.189360104846999 1.99782443954474e-08
"GTEX.Q2AG.0011.R7A.SM.2HMJP" 0.390809146472281 0.00616381743341417 0.0332881996247938 0.036474539835324 0.216470140115573 0.00109079419489211 0.315703309825024 5.24986972364732e-08
"GTEX.QDT8.0011.R7A.SM.32PKF" 0.229316256781423 0.00605619150533698 0.226904487569215 0.199657769955322 0.0494561832352939 1.73277306591552e-07 0.288608885479251 5.21968507107983e-08
"GTEX.QMR6.0011.R7A.SM.32PKL" 0.129498840607412 0.00448397658840885 1.51798787741928e-08 0.484302494450379 0.277684930758597 8.10928187076755e-05 0.103948649520276 7.63403565937617e-11
"GTEX.R55E.0011.R7A.SM.2TC5Z" 0.598164036399868 0.0047733214314492 3.52369753604657e-08 0.00377115304466543 0.106247780490779 0.00297922065931035 0.284040656783294 2.3795953658467e-05
"GTEX.RNOR.0011.R7A.SM.2TF4V" 0.56509682373888 0.00849864287242271 0.00206936051150452 0.100232114915532 0.0651110831491138 4.03798509128737e-06 0.258987897924263 3.89031925732099e-08
"GTEX.RU72.0011.R7A.SM.2TF5U" 0.60047497642766 0.00742736303893812 1.11065810126519e-06 1.75608624937586e-05 0.126921322954635 0.00307821584797443 0.262070400121826 9.05008837174223e-06
"GTEX.RVPU.0011.R7A.SM.2XCAB" 0.310344302555526 0.00337412705969348 1.52046780215305e-07 0.0635725951108534 0.240809294493748 0.00111854299970279 0.115206408424624 0.265574577309072
"GTEX.S7SE.0011.R7A.SM.2XCDI" 0.580004351343594 0.00706619958982532 0.173031775080837 0.135573616213495 0.0208006415866704 0.0015543703837231 0.0819690398278296 5.97402568540551e-09
"GTEX.T5JC.0011.R7A.SM.32PME" 0.217253842917823 0.00609968187981834 2.78960625873826e-05 0.298401772330169 0.0777862665813456 0.00767851658309168 0.39274765567373 4.36797143440341e-06
"GTEX.T6MN.0011.R7A.SM.32QP5" 0.452656495513139 0.00657665998732247 0.000207326362913026 0.26560562827707 0.0309758261510915 0.00138434868953344 0.242593583552485 1.31466445806619e-07
"GTEX.TSE9.0011.R7A.SM.3DB7P" 0.645221295326563 0.00688507137978783 0.000115738015133805 0.00733113867814735 0.142132282706763 0.00239997527881774 0.195914447776974 5.08378126359522e-08
"GTEX.WHSE.0011.R7A.SM.3P5YZ" 0.673712197100295 0.00777934819988339 6.29336267122199e-05 0.012236107901664 0.107700863057108 0.00418245289092645 0.194326054350552 4.28728583913981e-08
"GTEX.WL46.0011.R7A.SM.3LK7X" 0.597216663487162 0.00799582282944456 4.78263918511218e-05 0.00159654569711101 0.185841161955794 0.00148137356257347 0.205820583306058 2.27700059167978e-08
"GTEX.WVLH.0011.R7A.SM.3MJFB" 0.595617360860668 0.00736764208004118 0.000209081777600806 0.00107109939712024 0.1845346062794 0.00306955431560382 0.208098021954175 3.26333353907127e-05
"GTEX.WWYW.0011.R7A.SM.3NB3H" 0.639375144988022 0.0042437741618598 1.26962433062052e-07 0.0116990479616313 0.0903233402164294 0.00613024725473391 0.248228287735148 3.07197425502216e-08
"GTEX.WZTO.0011.R7B.SM.4E3IS" 0.646563007133068 0.00726128802491025 4.15043799662974e-06 0.0361171535902663 0.137171207020454 0.00174465954805484 0.171137013718449 1.52052680063982e-06
"GTEX.X261.0011.R7A.SM.4E3JJ" 0.105089615831347 0.00714049543593014 1.86610761971684e-07 0.0681874052229915 0.434982692987262 0.00512519711897213 0.204613158281744 0.17486124851099
"GTEX.X4EP.0011.R7B.SM.4PQZW" 0.745710535307021 0.0132714673645999 0.000182005641561778 0.0779642230405929 0.112464870300822 0.00846102136974558 0.0418850211053426 6.0855870314887e-05
"GTEX.XLM4.0011.R7A.SM.4AT5L" 0.675957889391992 0.00772078724046114 0.019328343489788 3.47462856714001e-05 0.0998198138404967 0.00360285105862378 0.193535558354047 1.0338920143822e-08
