"Input_Sample" "astrocytes" "endothelial" "microglia" "neurons" "fetal_quiescent" "fetal_replicating" "oligodendrocytes" "hybrid" "OPC" "P.value" "Pearson" "Correlation" "RMSE"
"1015" "GTEX.XOTO.0011.R6B.SM.4B65X" 0.250967862630105 0.0943145905531556 0 0.339212233174873 0.0133845085408474 0 0.300953824855957 0 0.00116698024506133 0 0.680567786111594 0.735677885097725 NA
"1016" "GTEX.Y8DK.0011.R6A.SM.4V6EG" 0.329880996042273 0.074701359438349 0 0.393042662004182 0.0239926368364712 0 0.178382345678726 0 0 0 0.588351178283808 0.811200316844104 NA
"1017" "GTEX.YFC4.0011.R6b.SM.4V6E1" 0.0965235724853707 0.0723838800195607 0 0.262062164303154 0.0653504666136244 0 0.434479047125047 0 0.069200869453243 0 0.611962630315105 0.829385883167223 NA
"1018" "GTEX.YJ89.0011.R6a.SM.4V6GN" 0.184671688518204 0.0639300994960131 0 0.346648133198031 0.0512205187125496 0 0.286581118536372 0 0.0669484415388304 0.01 0.459926166067986 0.907542779588182 NA
"1019" "GTEX.Z93S.0011.R6b.SM.4RGNJ" 0.211001466126276 0.0660132049877555 0 0.605465854205196 0.0316059190983108 0 0.0859135555824618 0 0 0 0.693877115716018 0.747907056098034 NA
"1020" "GTEX.ZAB4.0011.R6a.SM.4SOKD" 0.145271590563051 0.0873395749818399 0 0.318189198184598 0.0748001007164336 0 0.332764413305085 0 0.0416351222489929 0 0.54656242191989 0.851441402459824 NA
"1021" "GTEX.ZDXO.0011.R6a.SM.4WWCT" 0.347432705627386 0.0875817357105576 0 0.472215923937223 0.0249267239764365 0 0.067842910748397 0 0 0.01 0.521186183656191 0.856760990861128 NA
"1022" "GTEX.ZE7O.0011.R6a.SM.57WCI" 0.36607915719756 0.0903977396435829 0 0.331077148986639 0.0267770278035034 0 0.185668926368715 0 0 0 0.559328886183439 0.838463519118574 NA
"1023" "GTEX.ZE9C.0011.R6a.SM.4WWCW" 0.428961005096777 0.0792014339007204 0 0.409956692875087 0.0209628719018018 0 0.059037479724665 0 0.00188051650094902 0 0.825262732792652 0.583906021935131 NA
"1024" "GTEX.ZUA1.0011.R6b.SM.4YCDD" 0.0726414525409389 0.136355613487544 0.0201317114254495 0.179363079239331 0.0461673545352302 0 0.476180587621844 0 0.0691602011496632 0 0.611182415803601 0.853973496393515 NA
"1025" "GTEX.ZV68.0011.R6a.SM.51MSR" 0.532638638423523 0.0991568353135467 0 0.218172112251283 0.0080607426900287 0 0.141971671321618 0 0 0 0.544945025664304 0.893200931302745 NA
"1026" "GTEX.ZVT3.0011.R6a.SM.51MSU" 0.510162756531351 0.153338069964135 0 0.225596598007055 0.00327312545940617 0 0.107629450038053 0 0 0 0.807646754898873 0.595363344255786 NA
"1027" "GTEX.ZVZQ.0011.R6b.SM.57WAY" 0.531051739894685 0.0560574105268062 0 0.339858188499135 0.0231638978302622 0 0.038787860127485 0 0.0110809031216266 0 0.874375151725192 0.494566217172347 NA
"1028" "GTEX.ZXG5.0011.R6a.SM.57WBZ" 0.347357973636961 0.0862811627919643 0 0.452054759981084 0.0264911824929221 0 0.087814921097068 0 0 0 0.58044724714789 0.814939769504824 NA
"1029" "GTEX.11GSP.0011.R7b.SM.57WC3" 0.373226885721157 0.0919979816250879 0 0.350205450709567 0.0165935217158111 0 0.160998355464615 0 0.00697780476376177 0 0.824035444820984 0.592964748236383 NA
"1030" "GTEX.11NV4.0011.R7a.SM.57WDH" 0.113851152645195 0.0681552673751186 0 0.527804370712404 0.0333535297256791 0 0.237710710201775 0 0.0191249693398281 0 0.578918503716176 0.815184927194528 NA
"1031" "GTEX.11OF3.0011.R7a.SM.57WCG" 0.194346782045758 0.0705430003080861 0 0.457845867453395 0.0298337280515313 0 0.247430622141229 0 0 0 0.618485388169774 0.786572465521054 NA
"1032" "GTEX.11WQC.0011.R7b.SM.5BC7A" 0.313614876455708 0.184429512383139 0 0.198930688988127 0.028261640776058 0 0.239260647912112 0 0.0355026334848562 0 0.645528454582213 0.766720608325127 NA
"1033" "GTEX.12WSA.0011.R7b.SM.5GU5U" 0.413917406356139 0.0830266130109166 0 0.260656886520592 0.0309011258713599 0 0.211497968240992 0 0 0 0.56584970288465 0.846915819937721 NA
"1034" "GTEX.12WSB.0011.R7b.SM.5GU6V" 0.362523676576307 0.11311305943377 0.042573138518343 0.158610260512762 0.0723495109643732 0 0.246782631031757 0 0.0040477229626885 0 0.576185444209351 0.83349602464431 NA
"1035" "GTEX.12WSC.0011.R7b.SM.5LU9L" 0.199560099333082 0.0694492267789546 0 0.504216909513365 0.0267573012098597 0 0.200008945816015 0 0 0 0.743908799463099 0.695517162528515 NA
"1036" "GTEX.12WSD.0011.R7b.SM.5PNWE" 0.376788023292909 0.100859731894574 0 0.364969063814853 0.0184211942889208 0 0.138961986708743 0 0 0 0.625923563081444 0.782015679798066 NA
"1037" "GTEX.12WSE.0011.R7a.SM.5PNWF" 0.218114538587815 0.154334784917093 0 0.226122365151128 0.0311168361039747 0 0.260504502598468 0 0.109806972641521 0.01 0.517580597784099 0.863550480848457 NA
"1038" "GTEX.12WSF.0011.R7b.SM.5HL99" 0.181261122672103 0.16307809168951 0 0.3518216848636 0.0477920833373815 0 0.256047017437406 0 0 0 0.537165671865443 0.845754435104329 NA
"1039" "GTEX.12WSI.0011.R7b.SM.5GU78" 0.207746582427903 0.065111082498273 0 0.590096665371203 0.0307679995291269 0 0.0979345256426829 0 0.0083431445308115 0 0.742388142795416 0.715834928402107 NA
"1040" "GTEX.12WSM.0011.R7b.SM.5EGLD" 0.37442579746393 0.0997224982788264 0 0.380297205210749 0.0083973016834525 0 0.137157197363041 0 0 0 0.605604068894926 0.798509948716863 NA
"1041" "GTEX.12ZZW.0011.R7a.SM.5DUWC" 0.437262339690834 0.0757210926901987 0 0.344305874028355 0.0376718326149204 0 0.105038860975691 0 0 0 0.53989898817063 0.859380225910506 NA
"1042" "GTEX.12ZZX.0011.R7b.SM.5DUVV" 0.421664806588311 0.127194599061278 0 0.226325496030829 0.0369602005123646 0 0.187854897807217 0 0 0 0.668601304698522 0.750135638579527 NA
"1043" "GTEX.12ZZY.0011.R7a.SM.5EGLB" 0.302791724023427 0.0804426076196022 0 0.320985442752975 0.0138154509038162 0 0.28196477470018 0 0 0 0.682083757892315 0.735429725414543 NA
"1044" "GTEX.12ZZZ.0011.R7b.SM.5EGLE" 0.330698198568046 0.12404834432355 0 0.345854271396114 0.0258390065526302 0 0.173560179159659 0 0 0 0.580511635073997 0.816741976359527 NA
"1045" "GTEX.13112.0011.R7b.SM.5DUVW" 0.309548141193399 0.0697324817393609 0 0.407316569052605 0.0175143141533748 0 0.19588849386126 0 0 0 0.752859788663565 0.672040052263319 NA
"1046" "GTEX.1313W.0011.R7b.SM.5DUWL" 0.102801869808482 0.111604728284534 0 0.42601790721853 0.0541540990235518 0 0.305421395664901 0 0 0 0.60881885723469 0.794183982632268 NA
"1047" "GTEX.131YS.0011.R7a.SM.5IJDA" 0.198695024811216 0.0805603342251009 0 0.524475645115265 0.0251075089029739 0 0.171161486945444 0 0 0 0.585954950945434 0.812463319188876 NA
"1048" "GTEX.132Q8.0011.R7b.SM.5N9F1" 0.339592922895361 0.144741267642123 0.00220680690332318 0.340133809297874 0.0380809991734495 0 0.135244194087869 0 0 0 0.604334600575699 0.797765922403698 NA
"1049" "GTEX.139TS.0011.R7a.SM.5K7X7" 0.474450968032423 0.195443449833544 0 0.120130196886073 0.0218575828409826 0 0.188117802406977 0 0 0 0.583350515098875 0.84462456860509 NA
"1050" "GTEX.139TT.0011.R7b.SM.5J2MN" 0.299277689849498 0.0756330661197423 0 0.462948403760892 0.0287883631332402 0 0.13268804428072 0 7e-04 0 0.780681391903207 0.660147345115315 NA
"1051" "GTEX.13CF2.0011.R7b.SM.5K7UV" 0.342196242827212 0.100600413820545 0 0.0716091968420206 0.0408017930085 0 0.444792353501722 0 0 0 0.651160912622215 0.835895902644901 NA
"1052" "GTEX.13CZV.0011.R7b.SM.5LZXH" 0.412244861553696 0.112944316454808 0 0.220492886691119 0.0189804329907317 0 0.235337502309645 0 0 0 0.609226411564388 0.812327468821196 NA
"1053" "GTEX.13FHO.0011.R7b.SM.5LZXD" 0.241917597571519 0.170008065463838 0 0.38734990222862 0.023580417722401 0 0.177144017013622 0 0 0.01 0.409782054824937 0.92201438859313 NA
"1054" "GTEX.13FHP.0011.R7b.SM.5LZYI" 0.443337939722569 0.0950519274110602 0 0.235360527693552 0.0367860554212533 0 0.189463549751565 0 0 0 0.598526062855451 0.820645160120861 NA
"1055" "GTEX.13FLV.0011.R7b.SM.5K7WW" 0.320508223055197 0.115137330063043 0 0.287288612503281 0.00464027607696754 0 0.272425558301511 0 0 0 0.678089862256988 0.739581718047342 NA
"1056" "GTEX.13FLW.0011.R7b.SM.5L3EZ" 0.276292579562835 0.0913470736384683 0 0.35233515893843 0.0286498293389807 0 0.251375358521286 0 0 0 0.659397614055962 0.753911988069068 NA
"1057" "GTEX.13FXS.0011.R7a.SM.5L3FC" 0.374938043532765 0.0924307113835983 0 0.322187678088974 0.0197534359383006 0 0.190690131056362 0 0 0 0.656650926139706 0.757559043723489 NA
"1058" "GTEX.13G51.0011.R7b.SM.5LZXG" 0.181512836600355 0.0585446853686521 0 0.43699407772334 0.0292977841005107 0 0.293650616207142 0 0 0 0.627476818806793 0.780296404632494 NA
"1059" "GTEX.13JUV.0011.R7b.SM.5LZZG" 0.185782771882367 0.203421582370817 0.0276002855073137 0.156357581321997 0.0201875904511925 0 0.381276571148537 0 0.0253736173177752 0 0.549995308654417 0.871815658395542 NA
"1060" "GTEX.13JVG.0011.R7b.SM.5MR3Q" 0.483896502328937 0.156350954208109 0 0.214270351784263 0.0211590589365572 0 0.124323132742134 0 0 0 0.538138608386754 0.876729613054334 NA
"1061" "GTEX.13N1W.0011.R7b.SM.5MR4F" 0.318264512365217 0.158363620422738 0.0240563936478364 0.372434116688169 0.00997513364840904 0 0.11690622322763 0 0 0 0.653179013930773 0.762471408140535 NA
"1062" "GTEX.13N2G.0011.R7a.SM.5MR42" 0.253978498357125 0.337679942674514 0.0683152053638645 0.122673785459296 0.0061409097779461 0 0.211211658367255 0 0 0.01 0.430127629942395 0.919567555695428 NA
"1063" "GTEX.13NYB.0011.R7a.SM.5MR5D" 0.282475015041792 0.119575165068131 0 0.273752213921875 0.0308335322492956 0 0.293364073718907 0 0 0 0.649588030298833 0.765801778652878 NA
"1064" "GTEX.13O3O.0011.R7b.SM.5P9GZ" 0.309763968185123 0.0971635836828717 0 0.347240527840544 0.0231986591912351 0 0.222633261100226 0 0 0 0.639910171542579 0.770630372142498 NA
"1065" "GTEX.13O3Q.0011.R7a.SM.5KM38" 0.237014356548217 0.0870412862324271 0.001 0.496175670215282 0.0309996341081574 0 0.147789445107247 0 0 0.01 0.50630964330295 0.862381375439894 NA
"1066" "GTEX.13OVJ.0011.R7a.SM.5L3G1" 0.473501416961464 0.178103099967054 0.050368467809266 0.104478313504104 0.0371123397496929 0 0.156436362008419 0 0 0 0.596107146558963 0.825874941572668 NA
"1067" "GTEX.13OVL.0011.R7a.SM.5P9GW" 0.486466279211384 0.250906797446959 0 0.098966527627114 0.0127243053156343 0 0.150936090398909 0 0 0 0.575077277990369 0.85054147871117 NA
"1068" "GTEX.13OW5.0011.R7a.SM.5O9C9" 0.435821596868995 0.192822469666624 0 0.213720194073414 0.0244790758642389 0 0.133156663526728 0 0 0 0.560202467006597 0.844778416901019 NA
"1069" "GTEX.13OW6.0011.R7b.SM.5L3H4" 0.329932551362283 0.124094589624645 0 0.251074378276485 0.0397473814199419 0 0.255151099316645 0 0 0 0.666247358032941 0.749916489386967 NA
"1070" "GTEX.13OW8.0011.R7a.SM.5L3FP" 0.325757470727885 0.13945701050817 0 0.223569867230492 0.0385541186238837 0 0.272661532909569 0 0 0 0.607524180195769 0.805420727639102 NA
"1071" "GTEX.13PVQ.0011.R7a.SM.5L3G3" 0.34145449488717 0.16589300464894 0 0.273096942975074 0 0.0102631709130443 0.209292386575772 0 0 0 0.573785993769802 0.82635214147916 NA
"1072" "GTEX.13QJC.0011.R7b.SM.5PNUM" 0.364744975939338 0.145473443643505 0.0422702346894728 0.160820795774941 0.0280268461073328 0 0.25866370384541 0 0 0 0.740624014801102 0.677042407705888 NA
"1073" "GTEX.13RTJ.0011.R7b.SM.5P9JS" 0.264656475910722 0.0762080316826769 0 0.389545629139552 0.043166590081729 0 0.22642327318532 0 0 0 0.644013437129451 0.76688202921149 NA
"1074" "GTEX.13S7M.0011.R7a.SM.5O9DK" 0.277217489610565 0.0976409788842028 0 0.356658302887974 0.0328969774068002 0 0.235586251210457 0 0 0 0.574790483636385 0.822131100309022 NA
"1075" "GTEX.13VXU.0011.R7b.SM.5SI72" 0.265180929176097 0.114803869506937 0 0.324164562575631 0.0312903414379819 0 0.264560297303353 0 0 0 0.658274004800781 0.754911621721413 NA
"1076" "GTEX.13X6I.0011.R7b.SM.5PNWP" 0.400805512899433 0.115889784900963 0 0.274648007308234 0.0346453861355409 0 0.174011308755829 0 0 0 0.74217670741503 0.675410382202378 NA
"1077" "GTEX.13X6J.0011.R7b.SM.5PNUC" 0.186239196444702 0.0738090726801235 0 0.421247337541856 0.0240417489252202 0 0.294662644408099 0 0 0 0.814830743638515 0.602097896659937 NA
"1078" "GTEX.13X6K.0011.R7b.SM.5P9K7" 0.316057560003817 0.126008671418447 0 0.353096528791133 0.0252224384835696 0 0.179614801303033 0 0 0 0.574070474026 0.820992870500472 NA
"1079" "GTEX.1445S.0011.R7b.SM.5PNUG" 0.344390163890192 0.154174872889814 0.00663399257715156 0.210321403899348 0.0431699673186464 0 0.241309599424848 0 0 0 0.630856298312764 0.782070942761189 NA
"1080" "GTEX.144GL.0011.R7b.SM.5P9HX" 0.363801724933809 0.120405142327366 0 0.242642160434877 0.0221562918612108 0 0.250994680442737 0 0 0 0.667099113885187 0.751666535384681 NA
"1081" "GTEX.144GO.0011.R7b.SM.5S2TT" 0.300083439131909 0.172874459658693 0 0.162137417505551 0.0218767037978614 0 0.343027979905986 0 0 0.01 0.51204744958411 0.908559276420279 NA
"1082" "GTEX.145LS.0011.R7a.SM.5PNWM" 0.183898726504053 0.124165236250371 0 0.431283242775525 0.0352835485474358 0 0.225369245922615 0 0 0 0.625228315883912 0.783246576135262 NA
"1083" "GTEX.145MG.0011.R7b.SM.5P9JY" 0.311761085204785 0.123715274026471 0 0.364565868051128 0.0274115231927885 0 0.163339094020256 0 0.009207155504571 0 0.588865310331843 0.809242325725664 NA
"1084" "GTEX.145MH.0011.R7a.SM.5PNWH" 0.165314737649769 0.0800342875854338 0 0.423544913390997 0.0489517684305492 0 0.270989932532057 0 0.0111643604111934 0 0.625204311242673 0.781072175245891 NA
"1085" "GTEX.147GR.0011.R7a.SM.5S2RP" 0.390717533381725 0.0985361104841172 0 0.325787113473889 0.0208133094060969 0 0.164145933254172 0 0 0 0.55228701173327 0.845630910409219 NA
"1086" "GTEX.14ABY.0011.R7b.SM.5PNWS" 0.244113740332095 0.0807865526155601 0 0.360656206049205 0.0108495742930726 0 0.303593926710068 0 0 0 0.678521946060476 0.737557850426705 NA
"1087" "GTEX.14BIN.0011.R7b.SM.5S2RI" 0.336743502797815 0.0980500143519127 0 0.288329259794466 0.0256821382179693 0 0.251195084837836 0 0 0 0.641919072376793 0.772617092922654 NA
"1088" "GTEX.N7MS.0011.R7a.SM.2HMKN" 0.225705019879667 0.102989816346751 0 0.340686506384419 0.02515911457421 0 0.2778758146792 0 0.0275837281357524 0 0.604682394673962 0.799412772409897 NA
"1089" "GTEX.N7MT.0011.R7a.SM.2I3FZ" 0.205518503213813 0.120628357530135 0 0.436252529591226 0.0377749633787812 0 0.199825646286045 0 0 0 0.53607893820975 0.844217388624027 NA
"1090" "GTEX.NL3H.0011.R7a.SM.2I3G5" 0.509938408759182 0.135496596968185 0 0.199335269682585 0.0270813580085785 0 0.123218160438867 0 0.00493020614260271 0 0.52876563022624 0.894709338601786 NA
"1091" "GTEX.NPJ8.0011.R7a.SM.2HMJV" 0.29497873422281 0.234129838843817 0.00535407454605243 0.282355831112104 0.0370628515087754 0 0.14611866976644 0 0 0 0.556345063381737 0.831411508680491 NA
"1092" "GTEX.OHPN.0011.R7A.SM.2I5FI" 0.300156234636549 0.159924422183445 0.00765538948398786 0.332481149700885 0.0333437668079397 0 0.160953303473644 0 0.00548573371355019 0 0.579914036077091 0.815453849955929 NA
"1093" "GTEX.Q2AG.0011.R7A.SM.2HMJP" 0.172356646162768 0.089066846436465 0 0.380456032431216 0.0228679307675163 0 0.335252544202034 0 0 0 0.644949375482425 0.768776424135353 NA
"1094" "GTEX.QDT8.0011.R7A.SM.32PKF" 0.287477721203979 0.045039602090273 0 0.539730727356259 0.020168805245949 0 0.0960720267167946 0 0.0115111173867448 0 0.758280807553603 0.683734616176033 NA
"1095" "GTEX.QMR6.0011.R7A.SM.32PKL" 0.325431892300561 0.129996678749407 0 0.174645567462395 0.0245201743691641 0 0.345405687118473 0 0 0 0.669956806318383 0.762403261582077 NA
"1096" "GTEX.R55E.0011.R7A.SM.2TC5Z" 0.308522544194059 0.0969729061811465 0 0.28932272650984 0.0250737277702624 0 0.280108095344691 0 0 0 0.66220708383947 0.754584969725322 NA
"1097" "GTEX.RNOR.0011.R7A.SM.2TF4V" 0.0883078451112244 0.0710132711758663 0 0.521664784237165 0.0474979350990142 0 0.27151616437673 0 0 0 0.598481126289206 0.800812725696681 NA
"1098" "GTEX.RU72.0011.R7A.SM.2TF5U" 0.396859989687703 0.120156450682412 0 0.310597922043498 0.0254973113016883 0 0.146888326284699 0 0 0 0.55483846851733 0.842516805346345 NA
"1099" "GTEX.RVPU.0011.R7A.SM.2XCAB" 0.176219030274305 0.157504654815288 0 0.105015221790788 0.0207742660893766 0 0.516210823539126 0 0.0242760034911165 0 0.620253663165261 0.885581394596114 NA
"1100" "GTEX.S7SE.0011.R7A.SM.2XCDI" 0.217312925439585 0.0705733771344218 0 0.557367218769729 0.0242879857238759 0 0.130458492932389 0 0 0 0.629447441231305 0.785837271038206 NA
"1101" "GTEX.T5JC.0011.R7A.SM.32PME" 0.1764933619009 0.0766015254789039 0.0406629767972384 0.462740764604682 0.0231917558960607 0 0.220309615322215 0 0 0 0.613876216744538 0.791969446497207 NA
"1102" "GTEX.T6MN.0011.R7A.SM.32QP5" 0.336182160905445 0.0550949430481229 0 0.510493863326147 0.0140400765017318 0 0.0768390824683423 0 0.00734987375021108 0 0.816681968746407 0.61970231966925 NA
"1103" "GTEX.TSE9.0011.R7A.SM.3DB7P" 0.327473036666808 0.134801953415506 0 0.318849243783769 0.0143861181879169 0 0.204489647946001 0 0 0 0.613167890664314 0.792674111289179 NA
"1104" "GTEX.WHSE.0011.R7A.SM.3P5YZ" 0.0751526240547908 0.103767101326618 0.0649220927703995 0.530330946565355 0.0316716780478627 0 0.194155557234974 0 0 0.01 0.458103026767846 0.888364369406702 NA
"1105" "GTEX.WL46.0011.R7A.SM.3LK7X" 0.0842183481228599 0.151615877558476 0 0.537962896792672 0.0309742171331851 0 0.195228660392808 0 0 0 0.543789058521842 0.839835453225472 NA
"1106" "GTEX.WVLH.0011.R7A.SM.3MJFB" 0.392141681970994 0.160400093170208 0 0.234277581941637 0.0197931229910963 0 0.193387519926065 0 0 0 0.633312420683855 0.780211176311217 NA
"1107" "GTEX.WWYW.0011.R7A.SM.3NB3H" 0.301775271215233 0.11452320386735 0.0479832916551971 0.188108894460858 0.0618693474616953 0 0.285739991339666 0 0 0 0.584157455238928 0.824818221220133 NA
"1108" "GTEX.WZTO.0011.R7B.SM.4E3IS" 0.229761520339817 0.086727253823009 0 0.349577090427616 0.0246288002567232 0 0.309305335152835 0 0 0 0.669556978986983 0.745764498478555 NA
"1109" "GTEX.X261.0011.R7A.SM.4E3JJ" 0.444490505868644 0.254546630819327 0 0.15114414093901 0.0173957477538308 0 0.132422974619188 0 0 0.01 0.515901683021774 0.885034471403885 NA
"1110" "GTEX.X4EP.0011.R7B.SM.4PQZW" 0.125744788079114 0.340632439056746 0.0135215226784452 0.442813570247586 0.0322949889211317 0 0.0342824703677368 0 0.0107102206492402 0 0.581502218988549 0.836189464877259 NA
"1111" "GTEX.XLM4.0011.R7A.SM.4AT5L" 0.186182865518702 0.0938090482753292 0.00745677814468496 0.469564521750923 0.0413697322575158 0 0.19665614133509 0 0.00496091271775474 0 0.5478581030106 0.836543709764836 NA
"1112" "GTEX.XOTO.0011.R7B.SM.4B64R" 0.336401212143544 0.118386016520469 0 0.357557760255667 0.017483405388679 0 0.17017160569164 0 0 0 0.600124139416082 0.801864386105581 NA
"1113" "GTEX.Y8DK.0011.R7A.SM.4SOJZ" 0.414656369920491 0.121452414583627 0 0.249654194417905 0.0167761078063336 0 0.197460913271643 0 0 0 0.582773106116116 0.829663368302315 NA
"1114" "GTEX.YFC4.0011.R7b.SM.4V6E2" 0.420327648027246 0.0968039245025062 0 0.305706416748518 0.014920965234173 0 0.162241045487557 0 0 0 0.629879439505679 0.78422617220713 NA
"1115" "GTEX.YJ89.0011.R7a.SM.4V6GO" 0.294051218790637 0.0946611006284899 0 0.318454632272033 0.0268802640805009 0 0.265952784228339 0 0 0 0.535096208602365 0.86036620819093 NA
"1116" "GTEX.Z93S.0011.R7b.SM.4RGNK" 0.0534467925017677 0.0818697345652017 0 0.567163412326461 0.0713299180387216 0 0.213987125375321 0 0.0122030171925269 0 0.558799976115309 0.829291607958028 NA
"1117" "GTEX.ZAB4.0011.R7a.SM.4SOKE" 0.218342418774095 0.102768874567726 0 0.448183795971574 0.0263669006722054 0 0.2043380100144 0 0 0 0.637313064137395 0.774703230192947 NA
"1118" "GTEX.ZDXO.0011.R7a.SM.4WWCU" 0.473895164301899 0.143231943572441 0 0.234261348555599 0.0243075656157615 0 0.1243039779543 0 0 0 0.569682575552398 0.845523595536708 NA
"1119" "GTEX.ZE7O.0011.R7a.SM.57WCU" 0.355342949151459 0.104130958697997 0 0.237516585254629 0.00790202981927648 0 0.295107477076639 0 0 0.01 0.490870066678914 0.920321172862797 NA
"1120" "GTEX.ZE9C.0011.R7a.SM.4WWCX" 0.324134396409466 0.116427570807368 0.0110535738886471 0.342800130649653 0.0297369341561377 0 0.175847394088728 0 0 0 0.565274685615051 0.827801591048339 NA
"1121" "GTEX.ZUA1.0011.R7b.SM.4YCDP" 0.257373256974925 0.110096231158695 0 0.482108833431274 0.0264986735310658 0 0.12392300490404 0 0 0 0.765076018516767 0.687363427771148 NA
"1122" "GTEX.ZV68.0011.R7a.SM.51MT4" 0.566628443696814 0.131288165211656 0 0.124910968548985 0.00545686162720205 0 0.171715560915343 0 0 0 0.537466048210812 0.924219708952252 NA
"1123" "GTEX.ZVT3.0011.R7a.SM.57WCO" 0.431765077012208 0.259999218987696 0 0.153129195739848 0.0256398379118768 0 0.129466670348371 0 0 0 0.576910845329857 0.830077744777117 NA
"1124" "GTEX.ZVZQ.0011.R7b.SM.57WBB" 0.162890991967918 0.0742651444612049 0 0.206945080077001 0.0252397555027697 0 0.466192865380113 0 0.0644661626109937 0 0.601604081326118 0.866383026127485 NA
"1125" "GTEX.ZXG5.0011.R7b.SM.57WCC" 0.33158440877197 0.098325113854091 0 0.172331061781885 0.0190145519296593 0 0.338245401460878 0 0.0404994622015161 0 0.565855867284073 0.866109734455113 NA
"1126" "GTEX.11GSP.0011.R9b.SM.5NQ77" 0.126573167530317 0.0967780436717535 0.0258593243292185 0.261971564175452 0.0490249690678176 0 0.367639716096667 0 0.072153215128775 0.01 0.518137551609493 0.886139281391662 NA
"1127" "GTEX.11ONC.0011.R9b.SM.5NQ8J" 0.118546404496701 0.154089355264333 0.0398912880536098 0.146702319211958 0.0271441930104694 0 0.483546607001383 0 0.030079832961547 0 0.52636408136477 0.950535917542516 NA
"1128" "GTEX.11WQK.0011.R9b.SM.5BC6N" 0.0419239503846445 0.305671503677069 0.0135525949743885 0.0772843236934944 0.0341787574196637 0 0.471022276242685 0 0.0563665936080551 0 0.535282126445294 0.932222812992805 NA
"1129" "GTEX.11ZUS.0011.R9b.SM.5BC76" 0.0293391813438864 0.0565926388757418 8e-04 0.158605197450326 0.0606976910305774 0 0.551790385332214 0 0.14219990001643 0 0.606123057824136 0.921669812531273 NA
"1130" "GTEX.11ZVC.0011.R9a.SM.57WC5" 0.0710274458111865 0.159577968856049 0.00776716507838152 0.0999175277181024 0.0220568833295434 0 0.590691449992259 0 0.0489615592144784 0 0.527883137133408 1.04788796451897 NA
"1131" "GTEX.12126.0011.R9b.SM.5BC6P" 0.0182453875749053 0.140636641056885 0.0400661314174529 0.119161532014704 0.0446272741423036 0 0.545015339814504 0.017584371809928 0.0746633221693169 0 0.609786022348507 0.908921063295026 NA
"1132" "GTEX.12WSC.0011.R9a.SM.5GU4U" 0.109950870087423 0.1343094094971 0 0.266626788307191 0.0498158131996857 0 0.386856053466563 0 0.0524410654420382 0.01 0.521221045195691 0.891154708435014 NA
"1133" "GTEX.12WSD.0011.R9a.SM.5GU6W" 0.0465843315565448 0.115362945483366 0.109525621253385 0.331180055153619 0.0653370175481096 0 0.332010029004976 0 0 0 0.524438478766195 0.863145640616392 NA
"1134" "GTEX.12WSH.0011.R9b.SM.5LZUG" 0.131048643278224 0.211391847638187 0.00610451952349425 0.0866985572480167 0.0284270014730872 0 0.499575247837355 0 0.0367541830016353 0.01 0.508685788702696 0.985596074671461 NA
"1135" "GTEX.131XW.0011.R9a.SM.5N9EO" 0.0553183529879016 0.20613907858228 0.0828012123500809 0.0433496660717583 0.0252788503327087 0 0.542490409578588 0 0.0446224300966822 0.01 0.517703422051796 1.01103489398068 NA
"1136" "GTEX.131YS.0011.R9b.SM.5EQLY" 0.157639692625411 0.121852718555194 0.0589982333460694 0.109775828717825 0.0654970824789821 0 0.438095642782384 0 0.048140801494134 0.01 0.510167295790761 0.937718615679748 NA
"1137" "GTEX.139T4.0011.R9b.SM.5HL6S" 0.0650481070588883 0.19443329746316 0.122716030360992 0.09548717372775 0.0410629839693397 0 0.48125240741987 0 0 0 0.524763098681184 0.947223708167863 NA
"1138" "GTEX.139UW.0011.R9b.SM.5LZYT" 0.0154319067217436 0.162316994118902 0.019698046303701 0.0011298702768562 0.0248429491045057 0 0.768952248000877 0.00762798547341494 0 0 0.617925644018331 1.16122611565081 NA
"1139" "GTEX.13CIG.0011.R9a.SM.5K7VU" 0.0738037013623434 0.409429568267375 0.0800288642638187 0.121680228080759 0.0581710156218137 0 0.256886622403891 0 0 0.01 0.340706454638091 0.969112035474515 NA
"1140" "GTEX.13CZV.0011.R9a.SM.5LZXT" 0.165913489765619 0.234939423935972 0.0354676562248861 0.0302979631351414 0.0294857402766685 0 0.499198702411963 0 0.00469702424974957 0 0.532627658686732 0.967277442481575 NA
"1141" "GTEX.13FLV.0011.R9b.SM.5L3DA" 0.0872429398468039 0.161972940938834 0.00980562164568081 0.290550859890849 0.0243291437376963 0 0.409796498417441 0 0.0163019955226951 0 0.540297377034006 0.88406085689228 NA
"1142" "GTEX.13FTY.0011.R9b.SM.5KM2U" 0.083403263365161 0.127728767203676 0.0228620635690658 0.0840546196730282 0.039684685774015 0 0.60683490854937 0 0.0354316918656843 0 0.533378867936166 1.05974394153244 NA
"1143" "GTEX.13FXS.0011.R9a.SM.5K7UI" 0.158782557241993 0.184616956463746 0.0236910325275026 0.101971939951842 0.0393284370292931 0 0.46757473632205 0 0.0240343404635736 0 0.527661324723753 0.943003416171721 NA
"1144" "GTEX.13JUV.0011.R9a.SM.5LZX3" 0.0526660482200462 0.133543168960868 0.0392309454018666 0.218358381028549 0.0362112060473888 0 0.466574098246532 0 0.0534161520947492 0 0.526345821345876 0.93211270278417 NA
